ID,pc1,pc2,Name,Club,Position,BestPosition,Finishing,Penalties,HeadingAccuracy,ShotPower,FKAccuracy,Dribbling,BallControl
599,-0.022156333315677852,0.8299800553739188,M. de Ligt,Juventus,0,DEF,50.0,40.0,85.0,82.0,55.0,65.0,73.0
600,1.4641528925720952,1.7949042221559004,J. Denayer,Olympique Lyonnais,0,DEF,42.0,39.0,77.0,57.0,29.0,69.0,73.0
601,3.116198460840724,2.4196100693713514,B. White,Arsenal,0,DEF,22.0,24.0,69.0,39.0,20.0,65.0,73.0
602,-0.1704343952271886,0.964286644467402,Thiago Silva,Chelsea,0,DEF,40.0,60.0,81.0,71.0,61.0,67.0,79.0
603,-1.3508353659945949,-0.6510511029177884,20 Bruno,Villarreal CF,3,MID,68.0,75.0,61.0,78.0,77.0,73.0,76.0
604,-0.7283045941771715,-0.03660995654779968,Xeka,LOSC Lille,3,MID,49.0,56.0,67.0,81.0,68.0,77.0,79.0
605,-1.951741285026936,-1.1354500520529736,C. Eriksen,Inter,3,MID,73.0,67.0,52.0,84.0,87.0,77.0,90.0
606,-2.140955191300083,0.1370319063878006,A. Vidal,Inter,3,MID,75.0,81.0,81.0,84.0,68.0,76.0,83.0
607,-0.3083490473164493,-0.11197276184013984,F. Neuhaus,Borussia Mönchengladbach,3,MID,70.0,49.0,51.0,75.0,41.0,83.0,84.0
608,-1.8574750808359082,-0.36798386601570715,21 I. Fernández,River Plate,3,MID,77.0,73.0,65.0,77.0,78.0,81.0,83.0
609,-1.7286297514416817,-0.9908427298168095,M. Arnold,VfL Wolfsburg,3,MID,77.0,57.0,58.0,88.0,81.0,78.0,82.0
610,-1.2877177991317441,-0.5480825065180912,H. Herrera,Atlético de Madrid,3,MID,72.0,67.0,61.0,81.0,68.0,76.0,78.0
611,-1.5266759993814871,-1.2789586342635764,Joan Jordán,Sevilla FC,3,MID,75.0,69.0,47.0,80.0,81.0,79.0,80.0
612,-1.5535228528092075,-0.13785617972218822,D. van de Beek,Manchester United,3,MID,78.0,61.0,69.0,83.0,65.0,76.0,85.0
613,-1.2190746137217672,0.409675524455584,M. Dembélé,Guangzhou City,3,MID,64.0,63.0,70.0,77.0,55.0,87.0,86.0
614,-1.6690484948317843,-1.1941844110870659,K. Demirbay,Bayer 04 Leverkusen,3,MID,75.0,70.0,46.0,79.0,80.0,82.0,85.0
615,-1.2425788518523486,-0.5053751911677739,Sergi Darder,RCD Espanyol de Barcelona,3,MID,70.0,60.0,60.0,83.0,66.0,79.0,81.0
616,-0.6892476171567551,0.48157105642113973,A. Tchouaméni,AS Monaco,3,MID,67.0,55.0,73.0,76.0,53.0,77.0,79.0
617,-0.8181931875314412,0.032564871571916294,A. Doucouré,Everton,3,MID,76.0,54.0,66.0,84.0,42.0,77.0,80.0
618,-0.40834562648750045,0.00034112998568530195,J. Bellingham,Borussia Dortmund,3,MID,69.0,56.0,57.0,74.0,45.0,80.0,80.0
619,-0.5847336818580552,-0.7905331972492713,M. Dahoud,Borussia Dortmund,3,MID,62.0,55.0,44.0,81.0,53.0,84.0,82.0
620,-0.9681361749640887,-0.7300672502448459,Pablo Fornals,West Ham United,3,MID,72.0,55.0,50.0,77.0,70.0,79.0,83.0
621,-0.4986051470631692,0.13890412735966945,Bruno Guimarães,Olympique Lyonnais,3,MID,60.0,65.0,60.0,66.0,62.0,78.0,80.0
622,-1.2682013353916697,0.10238605093474328,Manu Trigueros,Villarreal CF,3,MID,66.0,65.0,71.0,77.0,69.0,78.0,81.0
623,-1.4982230551344586,-0.6768386391700185,20 Granero,RCD Espanyol de Barcelona,3,MID,73.0,73.0,59.0,77.0,78.0,76.0,79.0
624,0.05772764404653797,-0.1971646834635498,S. Lobotka,Napoli,3,MID,64.0,56.0,45.0,62.0,55.0,77.0,82.0
625,-1.5446038350405658,-0.8125679718628841,L. Paredes,Paris Saint-Germain,3,MID,61.0,64.0,60.0,88.0,78.0,79.0,81.0
626,-1.2059766582511622,-0.568552700295527,J. Brandt,Borussia Dortmund,3,MID,73.0,54.0,54.0,81.0,65.0,84.0,85.0
627,-0.748196133577047,-0.15671495340158806,S. Al Dawsari,Al Hilal,3,MID,68.0,62.0,58.0,72.0,60.0,82.0,78.0
628,-1.249134557396859,-0.580036943193839,T. Walcott,Southampton,3,MID,70.0,69.0,58.0,76.0,74.0,78.0,78.0
629,-2.2375137485828054,-0.9596847669127843,N. Pépé,Arsenal,3,MID,79.0,85.0,57.0,81.0,79.0,85.0,81.0
630,-1.5162485690190532,-1.3847640033247746,M. Politano,Napoli,3,MID,76.0,70.0,40.0,78.0,77.0,83.0,84.0
631,-1.6377376503350212,-1.3073404281934102,A. Townsend,Everton,3,MID,69.0,76.0,48.0,83.0,78.0,81.0,79.0
632,-1.7124983324228582,-1.0254032460692608,M. Rashica,Norwich City,3,MID,74.0,73.0,53.0,85.0,69.0,85.0,79.0
633,-1.1325715113534083,-0.5297392234531693,C. Pulisic,Chelsea,3,MID,73.0,61.0,50.0,77.0,58.0,88.0,85.0
634,-1.113456558393463,-0.44746658712436804,Vinícius Jr.,Real Madrid CF,3,MID,69.0,65.0,50.0,73.0,62.0,89.0,85.0
635,-1.3827315090911234,0.2373826650659379,A. Carrillo,Al Hilal,3,MID,74.0,68.0,70.0,77.0,55.0,85.0,82.0
636,-0.5629083633292806,0.6602545939535206,Gabriel Martinelli,Arsenal,3,MID,74.0,60.0,72.0,68.0,49.0,78.0,77.0
637,-1.0250399248699293,0.2083072194791864,P. Piatti,Elche CF,3,MID,74.0,64.0,71.0,75.0,58.0,80.0,75.0
638,-0.5563933470811835,-0.5377606289140832,L. Díaz,FC Porto,3,MID,76.0,44.0,50.0,82.0,47.0,85.0,79.0
639,-1.389288763554843,-0.10037003174917664,José Callejón,Fiorentina,3,MID,75.0,62.0,65.0,78.0,65.0,80.0,85.0
640,-0.06454797060200893,-0.6091198128091698,Rochinha,Vitória de Guimarães,3,MID,69.0,57.0,35.0,64.0,50.0,85.0,82.0
641,-0.4007176417547446,-0.8605355415910743,A. Danjuma,Villarreal CF,3,MID,74.0,44.0,44.0,79.0,57.0,80.0,78.0
642,-2.837932921302973,-0.19873850127958348,G. Bale,Real Madrid CF,3,MID,82.0,76.0,84.0,90.0,87.0,80.0,83.0
643,-0.09102075648863915,-0.3705832516302978,A. Iwobi,Everton,3,MID,63.0,59.0,44.0,72.0,40.0,83.0,80.0
644,-0.5541743147438066,-1.0189304829355188,D. James,Leeds United,3,MID,72.0,64.0,44.0,79.0,54.0,73.0,76.0
645,-1.2830347670467195,-0.46478182277482183,R. Ghezzal,Beşiktaş JK,3,MID,68.0,72.0,56.0,72.0,74.0,81.0,82.0
646,-1.8689618262027414,-0.8540803409533945,Embarba,RCD Espanyol de Barcelona,3,MID,75.0,77.0,60.0,84.0,75.0,79.0,79.0
647,-0.8993831786310783,-0.3998745669049296,De Frutos,Levante Unión Deportiva,3,MID,70.0,58.0,55.0,79.0,56.0,83.0,81.0
648,-0.36304142338591994,-0.37536768596770126,Rubem Esteiro,São Paulo,3,MID,67.0,62.0,51.0,66.0,65.0,76.0,76.0
649,-0.8496285356064782,-1.0487686368586584,Galeno,SC Braga,3,MID,68.0,59.0,41.0,75.0,70.0,85.0,80.0
650,-1.508749328887753,-1.0042792045438778,Álex Berenguer,Athletic Club de Bilbao,3,MID,79.0,69.0,49.0,77.0,75.0,82.0,81.0
651,-1.3746333795058046,0.19946186857038414,A. Mena,Club León,3,MID,77.0,72.0,69.0,69.0,67.0,82.0,80.0
652,-0.8211731538973777,-0.8250814721868928,D. Moberg Karlsson,AC Sparta Praha,3,MID,71.0,65.0,48.0,70.0,75.0,79.0,75.0
653,-0.5386895150957168,-1.2854877094779371,M. Solomon,Shakhtar Donetsk,3,MID,72.0,52.0,38.0,75.0,72.0,81.0,74.0
654,-0.3199063120394315,-0.6090286494921632,Adama Traoré,Wolverhampton Wanderers,3,MID,66.0,47.0,40.0,78.0,42.0,92.0,83.0
655,-0.3964799567876441,-0.4452820074478277,R. Baku,VfL Wolfsburg,3,MID,74.0,51.0,49.0,77.0,45.0,83.0,78.0
656,-1.5762173245351114,-0.6010743350523522,D. Caligiuri,FC Augsburg,3,MID,73.0,80.0,63.0,76.0,79.0,75.0,75.0
657,-0.860564288077732,-1.0595878547312714,J. Hofmann,Borussia Mönchengladbach,3,MID,75.0,71.0,40.0,68.0,71.0,78.0,79.0
658,-1.6270646666031956,-1.5167069723959667,X. Shaqiri,Olympique Lyonnais,3,MID,70.0,65.0,45.0,87.0,82.0,80.0,82.0
659,-2.1648105574576433,-0.5323478530960664,Lucas Moura,Tottenham Hotspur,3,MID,79.0,74.0,65.0,85.0,71.0,88.0,82.0
660,-1.5163212542876503,-1.2305969201011924,E. Višća,İstanbul Başakşehir FK,3,MID,77.0,77.0,45.0,80.0,68.0,80.0,81.0
661,-0.3725301780346557,-0.23299221449107008,R. Sallai,Sport-Club Freiburg,3,MID,73.0,62.0,49.0,69.0,45.0,81.0,80.0
662,-0.6720740857806609,-1.23028476948512,Fei Nanduo,Guangzhou FC,3,MID,70.0,63.0,44.0,75.0,74.0,80.0,67.0
663,-0.4817717574238968,0.1312869914988833,Y. Atal,OGC Nice,3,MID,70.0,59.0,61.0,69.0,54.0,81.0,76.0
664,-0.2563197648789271,-1.072235702096936,S. Villa,Boca Juniors,3,MID,68.0,72.0,35.0,72.0,46.0,81.0,73.0
665,-1.8617611269306908,-1.2896332869859963,Roberto Torres,CA Osasuna,3,MID,78.0,77.0,52.0,82.0,84.0,76.0,79.0
666,-1.3204711891092498,0.17690006298434188,V. Moses,Spartak Moskva,3,MID,67.0,75.0,69.0,74.0,61.0,82.0,81.0
667,-1.0238916992065066,-0.1163231032079819,A. Silva,Club Olimpia,3,MID,66.0,80.0,65.0,70.0,67.0,76.0,73.0
668,-0.6341617364191148,-0.35108381049284393,D. Vergara,CF Monterrey ,3,MID,73.0,61.0,55.0,72.0,60.0,75.0,78.0
669,-2.119323175392721,-0.5641624543469785,Ronaldo Cabrais,Grêmio,3,MID,74.0,77.0,64.0,82.0,78.0,85.0,83.0
670,-0.49160868340918007,0.2360611138851096,J. Akpa Akpro,Lazio,3,MID,65.0,56.0,65.0,72.0,56.0,78.0,78.0
671,-1.3856633445131794,-0.2847400664251623,N. Amrabat,AEK Athens,3,MID,69.0,72.0,68.0,81.0,67.0,78.0,75.0
672,-1.48966613937377,-1.371215229441315,21 Ibai Gómez,Athletic Club de Bilbao,3,MID,78.0,65.0,47.0,82.0,81.0,78.0,78.0
673,0.27487716998268297,0.08591354800063206,F. Bustos,Club Atlético Independiente,3,MID,63.0,48.0,55.0,73.0,37.0,76.0,76.0
674,-0.9520105749072748,0.5071646925351287,P. Olayinka,SK Slavia Praha,3,MID,70.0,65.0,77.0,71.0,64.0,76.0,75.0
675,-1.1825791261752154,0.09359225043077112,K. Baldé,Cagliari,3,MID,76.0,60.0,70.0,79.0,58.0,81.0,78.0
676,-1.0798879965981434,-0.39288990787921824,J. Boga,U.S. Sassuolo Calcio,3,MID,72.0,55.0,59.0,80.0,64.0,84.0,79.0
677,-1.5600364471506558,-0.7941890521931315,Igor Coronado,Al Ittihad,3,MID,76.0,76.0,52.0,73.0,77.0,81.0,82.0
678,-0.46455204698292724,0.13698912960754275,L. Masopust,SK Slavia Praha,3,MID,70.0,61.0,61.0,66.0,59.0,77.0,77.0
679,-0.6577111979938137,-0.9441033729257132,M. Albrighton,Leicester City,3,MID,67.0,60.0,45.0,73.0,73.0,77.0,77.0
680,-1.4184209576924873,-0.41675991262953643,S. Armstrong,Southampton,3,MID,76.0,64.0,66.0,80.0,74.0,77.0,76.0
681,0.1451936589235364,-0.34922761069638675,A. Saelemaekers,AC Milan,3,MID,68.0,41.0,45.0,62.0,68.0,78.0,78.0
682,-0.8740014748013991,-0.7433842739706191,P. Capelle,Angers SCO,3,MID,69.0,63.0,53.0,74.0,76.0,73.0,77.0
683,-1.9487691594180803,-0.49483192594199615,Q. Promes,Spartak Moskva,3,MID,79.0,74.0,66.0,81.0,76.0,81.0,80.0
684,-1.5490907158582097,-0.44079459986230224,J. Bamba,LOSC Lille,3,MID,73.0,76.0,61.0,78.0,67.0,80.0,81.0
685,-1.3803026444488837,-0.5507510527976079,R. Sambueza,Deportivo Toluca,3,MID,71.0,73.0,57.0,73.0,77.0,77.0,82.0
686,-1.776166888344446,-1.4296934796977947,S. Gnabry,FC Bayern München,3,MID,86.0,68.0,42.0,87.0,62.0,88.0,83.0
687,-1.5893055450279108,-0.7030762220443146,C. Gakpo,PSV,3,MID,79.0,63.0,60.0,83.0,73.0,79.0,80.0
688,-0.9658209295156907,-1.338681456790423,A. Golovin,AS Monaco,3,MID,69.0,52.0,38.0,78.0,79.0,84.0,82.0
689,0.2823902154482809,0.013426105955127998,Pepê,FC Porto,3,MID,78.0,64.0,40.0,52.0,38.0,81.0,80.0
690,-1.700157247495501,-0.9892654070582697,A. Candreva,U.C. Sampdoria,3,MID,73.0,69.0,55.0,87.0,71.0,80.0,82.0
691,-1.432847964405469,-1.3289219641586045,C. Pavón,Boca Juniors,3,MID,72.0,72.0,48.0,83.0,76.0,78.0,76.0
692,-1.4892394898354866,-0.6944939385852054,Davidson,Aytemiz Alanyaspor,3,MID,73.0,71.0,60.0,83.0,69.0,76.0,79.0
693,-1.154728240891527,0.3536886286921208,Puertas,Granada CF,3,MID,78.0,65.0,75.0,81.0,45.0,78.0,78.0
694,0.5952949242856465,0.6233256686287075,S. Dest,FC Barcelona,3,MID,58.0,39.0,58.0,65.0,38.0,83.0,77.0
695,-0.4400349158607351,-0.9825245134765231,F. Tait,Stade Rennais FC,3,MID,68.0,53.0,42.0,74.0,68.0,78.0,77.0
696,-1.790146334703923,-1.3643397539018736,T. Hazard,Borussia Dortmund,3,MID,74.0,79.0,42.0,77.0,81.0,85.0,84.0
697,-0.9449618512505757,-0.1257357124805752,S. Zuber,AEK Athens,3,MID,72.0,62.0,68.0,77.0,66.0,73.0,74.0
698,-1.7385063791820154,-1.5857821717362075,R. Skov,TSG Hoffenheim,3,MID,72.0,74.0,52.0,88.0,88.0,73.0,73.0
699,-1.8920086977705703,-0.8296867430162816,F. Kostić,Eintracht Frankfurt,3,MID,75.0,64.0,59.0,85.0,80.0,85.0,82.0
700,-1.72218981218777,-0.7643397358799546,Gonçalo Guedes,Valencia CF,3,MID,76.0,69.0,58.0,84.0,70.0,83.0,81.0
701,-0.9826988163816788,-0.5778785971553345,D. Cheryshev,Valencia CF,3,MID,72.0,64.0,58.0,81.0,61.0,74.0,77.0
702,0.8216599636881549,-0.8663195799478365,Muo Cadete,Palmeiras,3,MID,68.0,34.0,29.0,63.0,55.0,77.0,75.0
703,-1.6894845083587036,-1.2367543445967306,O. Dembélé,FC Barcelona,3,MID,75.0,75.0,43.0,83.0,64.0,89.0,84.0
704,-1.9607191824469739,-1.2363014854650702,D. Machís,Granada CF,3,MID,82.0,72.0,51.0,84.0,78.0,83.0,81.0
705,-1.933680385200708,-0.37232399078899925,K. Coman,FC Bayern München,3,MID,75.0,70.0,61.0,80.0,70.0,89.0,88.0
706,-0.8299529473123697,-0.028922232521098344,21 S. Lulić,Lazio,3,MID,66.0,55.0,70.0,82.0,61.0,76.0,74.0
707,-0.7448251231861769,-0.7787656309978944,S. Chukwueze,Villarreal CF,3,MID,73.0,55.0,44.0,76.0,58.0,87.0,80.0
708,-0.5879241987525299,-0.587661173415876,D. Lazović,Hellas Verona,3,MID,64.0,49.0,54.0,76.0,74.0,78.0,76.0
709,0.12575988088753018,-0.985276504596583,M. Diaby,Bayer 04 Leverkusen,3,MID,73.0,42.0,28.0,73.0,41.0,87.0,82.0
710,-0.23809741836347129,0.07793896931171412,Cucurella,Brighton & Hove Albion,3,MID,68.0,47.0,57.0,73.0,48.0,80.0,81.0
711,-1.9828534405834086,-0.2862455419816867,N. Chadli,İstanbul Başakşehir FK,3,MID,73.0,76.0,71.0,81.0,78.0,81.0,80.0
712,-1.1634803687004334,-0.3016346583649924,D. Kulusevski,Juventus,3,MID,70.0,65.0,54.0,74.0,61.0,85.0,87.0
713,-1.4690811185767187,-0.2292518315317755,Angeliño,RB Leipzig,3,MID,70.0,55.0,65.0,80.0,76.0,84.0,84.0
714,-2.5349304856125183,-0.583573802909073,H. Son,Tottenham Hotspur,3,MID,88.0,73.0,68.0,88.0,74.0,87.0,84.0
715,-2.4212228747171354,-1.1751706243294173,Y. Carrasco,Atlético de Madrid,3,MID,81.0,81.0,53.0,85.0,79.0,88.0,85.0
716,-1.9080121439690299,-0.7699269910779433,L. Bailey,Aston Villa,3,MID,79.0,71.0,57.0,79.0,79.0,86.0,82.0
717,0.03506418061463638,0.587851071299886,O. Dorley,SK Slavia Praha,3,MID,52.0,62.0,63.0,55.0,67.0,78.0,76.0
718,-1.708607225158236,-1.2516170337659402,Raphinha,Leeds United,3,MID,74.0,73.0,45.0,81.0,75.0,86.0,83.0
719,-2.0220219640545474,-0.08137469397143186,A. Rebić,AC Milan,3,MID,85.0,65.0,74.0,85.0,66.0,84.0,82.0
720,-2.175306439230753,-0.018360169116374538,I. Perišić,Inter,3,MID,78.0,76.0,80.0,84.0,75.0,78.0,80.0
721,-1.9482773278343806,-0.8016310482142379,21 Taison,Shakhtar Donetsk,3,MID,74.0,72.0,56.0,83.0,74.0,87.0,85.0
722,-1.6032609456502287,-0.3157368748472616,M. Gradel,Demir Grup Sivasspor,3,MID,79.0,75.0,65.0,75.0,72.0,78.0,79.0
723,-1.64451292686787,-0.9096701701190378,L. Majer,Stade Rennais FC,3,MID,67.0,78.0,49.0,76.0,77.0,85.0,85.0
724,-0.9388871003224282,-0.3490246955433965,21 Bernard,Everton,3,MID,64.0,61.0,59.0,76.0,69.0,81.0,78.0
725,-0.7700347612658581,-0.6791644032466878,B. Saka,Arsenal,3,MID,69.0,64.0,45.0,68.0,69.0,84.0,80.0
726,-1.2100783348786563,-0.006620848041834653,R. Steffen,VfL Wolfsburg,3,MID,75.0,55.0,70.0,77.0,72.0,79.0,78.0
727,-0.8227722940519752,-0.9788728468555606,D. Pelkas,Fenerbahçe SK,3,MID,69.0,67.0,46.0,73.0,73.0,75.0,77.0
728,-0.985262612086981,-0.6387576459398607,Gelson Martins,AS Monaco,3,MID,69.0,66.0,51.0,77.0,60.0,85.0,78.0
729,-0.9420011168369624,0.3056856559822712,G. Masouras,Olympiacos CFP,3,MID,77.0,59.0,74.0,77.0,56.0,72.0,78.0
730,-0.2679404350051898,0.1840114599469412,K. Diatta,AS Monaco,3,MID,68.0,59.0,62.0,73.0,42.0,79.0,74.0
731,-0.5869274298871769,-0.9065001685098544,Salvi Sánchez,Cádiz CF,3,MID,77.0,63.0,43.0,68.0,68.0,77.0,75.0
732,-1.6209438338282653,-2.0815738361991163,Willian,Arsenal,3,MID,73.0,79.0,31.0,82.0,82.0,81.0,80.0
733,-0.4974981792687124,-0.23834784293999356,R. Kent,Rangers FC,3,MID,71.0,52.0,58.0,77.0,54.0,78.0,76.0
734,-1.1298579274438196,-0.3405649954834647,Rafael Leão,AC Milan,3,MID,74.0,63.0,58.0,78.0,58.0,84.0,80.0
735,-0.8818800621342511,-0.04336448521351663,A. Ndiaye,RCD Mallorca,3,MID,75.0,49.0,65.0,76.0,65.0,83.0,76.0
736,0.03958885603802079,-0.2540996924709634,L. Quiñones,Tigres U.A.N.L.,3,MID,67.0,54.0,51.0,74.0,40.0,79.0,73.0
737,-1.8831257488413145,0.06685110727434959,E. Salvio,Boca Juniors,3,MID,76.0,76.0,72.0,79.0,64.0,85.0,83.0
738,-1.4198727173744603,0.0308780653130391,Fábio Martins,SC Braga,3,MID,70.0,70.0,69.0,80.0,58.0,84.0,80.0
739,-1.3121808674089184,-0.1525836290046477,J. Bowen,West Ham United,3,MID,78.0,70.0,64.0,71.0,70.0,80.0,78.0
740,-1.558509971520463,-0.7643631013422898,Rubén García,CA Osasuna,3,MID,79.0,69.0,56.0,76.0,79.0,79.0,80.0
741,-1.1629299398807156,-0.30456075137567157,S. Blanco,Portland Timbers,3,MID,70.0,62.0,66.0,84.0,61.0,78.0,76.0
742,-0.8631096796567024,-1.4923883883495712,Isi,Rayo Vallecano,3,MID,76.0,70.0,35.0,72.0,74.0,75.0,77.0
743,-0.6238444877673737,-0.15633916234954892,Z. Ferhat,Nîmes Olympique,3,MID,63.0,66.0,60.0,69.0,68.0,76.0,75.0
744,-1.2875072275479544,-1.192508212275249,Cristian Tello,Real Betis Balompié,3,MID,77.0,56.0,47.0,81.0,78.0,83.0,78.0
745,-0.6332116822360233,-0.800793808243779,J. Harrison,Leeds United,3,MID,71.0,64.0,45.0,75.0,56.0,79.0,78.0
746,-1.015108068359232,-0.04181280716750758,B. Verbič,Dynamo Kyiv,3,MID,73.0,64.0,64.0,73.0,63.0,80.0,78.0
747,0.02487112037002251,-0.12876115295757462,H. Winks,Tottenham Hotspur,3,MID,55.0,51.0,50.0,63.0,68.0,78.0,80.0
748,0.22798569208463487,0.13366078518905655,J. Meneses,Club León,3,MID,75.0,50.0,55.0,67.0,38.0,78.0,72.0
749,-0.6479694850941883,-0.9229558294126877,Jony,Lazio,3,MID,69.0,59.0,44.0,69.0,78.0,78.0,77.0
750,-0.7924031851083784,-0.3947816677560247,Moi Gómez,Villarreal CF,3,MID,75.0,59.0,54.0,74.0,59.0,79.0,80.0
751,-1.7585293227149794,-1.2853500427300675,V. Grifo,Sport-Club Freiburg,3,MID,69.0,79.0,47.0,81.0,80.0,82.0,82.0
752,-0.9605623546445091,-1.1185063925689824,Felipe Anderson,Lazio,3,MID,70.0,53.0,44.0,82.0,69.0,82.0,81.0
753,-1.5776207181844397,-0.7997613666957867,Nuno Santos,Sporting CP,3,MID,70.0,71.0,57.0,83.0,72.0,81.0,80.0
754,-0.04006326007830719,-0.1573237909629447,Toni Villa,Real Valladolid CF,3,MID,64.0,60.0,46.0,63.0,51.0,80.0,81.0
755,-1.4476737919178055,-1.3423659012549518,Deulofeu,Udinese Calcio,3,MID,72.0,77.0,40.0,75.0,77.0,84.0,81.0
756,-1.0782476802841199,-1.1902035477953845,M. Almirón,Newcastle United,3,MID,71.0,69.0,43.0,78.0,68.0,82.0,77.0
757,-1.4039461541712073,-0.2280849463754948,Kenedy,Chelsea,3,MID,69.0,68.0,66.0,79.0,69.0,81.0,79.0
758,-1.1585502833250194,-0.6565117762423112,Bruma,PSV,3,MID,71.0,69.0,53.0,75.0,68.0,84.0,77.0
759,-0.9693260206842103,-0.5828833077844512,J. Veerman,SC Heerenveen,3,MID,63.0,65.0,54.0,75.0,72.0,80.0,79.0
760,-1.8368640867130077,-0.5252619979318183,D. Wass,Valencia CF,3,MID,76.0,61.0,69.0,85.0,84.0,77.0,80.0
761,-1.0660036276098726,-1.2684342555124524,21 Beñat,Macarthur FC,3,MID,65.0,69.0,47.0,79.0,82.0,68.0,79.0
762,-1.5104996406441218,-0.17961063788586037,Romarinho,Al Ittihad,3,MID,78.0,74.0,66.0,73.0,71.0,80.0,78.0
763,-1.5101196508606438,-1.6657234037460007,F. Mollet,Montpellier Hérault SC,3,MID,70.0,69.0,41.0,85.0,81.0,79.0,80.0
764,-0.8249459937981944,-0.7338549491145261,F. Đuričić,U.S. Sassuolo Calcio,3,MID,67.0,69.0,48.0,71.0,69.0,79.0,78.0
765,-1.3982474875725894,-0.9603260944601731,Muniain,Athletic Club de Bilbao,3,MID,79.0,61.0,43.0,72.0,78.0,87.0,87.0
766,-0.9477742924039435,0.07429027779959288,André Gomes,Everton,3,MID,62.0,55.0,69.0,79.0,67.0,77.0,81.0
767,-1.3182444520895147,-1.2716460927229012,J. Grealish,Manchester City,3,MID,77.0,58.0,36.0,76.0,74.0,89.0,88.0
768,-0.5747885334812781,-0.8964796117281304,D. Blanco,Club Atlético Independiente,3,MID,65.0,55.0,45.0,75.0,69.0,83.0,75.0
769,-1.5765437463201843,-0.6309395318362881,20 Raffael,Borussia Mönchengladbach,3,MID,75.0,72.0,57.0,75.0,77.0,83.0,80.0
770,-0.5446306760115708,-0.4623546484395034,21 M. Zaracho,Racing Club,3,MID,70.0,57.0,49.0,72.0,58.0,81.0,80.0
771,-1.7147800920693845,-0.6582660349532353,Juan Mata,Manchester United,3,MID,70.0,80.0,56.0,72.0,84.0,80.0,84.0
772,-2.827732876478895,-0.7991778345658342,M. Rashford,Manchester United,3,MID,83.0,84.0,68.0,92.0,76.0,86.0,84.0
773,-3.050509488425299,-1.0506589519545053,Bruno Fernandes,Manchester United,3,MID,83.0,91.0,64.0,89.0,87.0,83.0,87.0
774,-1.6738988726405992,-0.4362176412773525,A. Bakasetas,Trabzonspor,3,MID,75.0,72.0,68.0,82.0,74.0,75.0,78.0
775,-1.4497365043531056,0.3605862000951771,D. Klaassen,Ajax,3,MID,81.0,76.0,77.0,81.0,44.0,75.0,80.0
776,-0.9687054263639037,-0.21782876799858333,A. Miranchuk,Atalanta,3,MID,71.0,67.0,57.0,65.0,75.0,80.0,80.0
777,-2.016348636195748,-1.1775471117968728,Canales,Real Betis Balompié,3,MID,79.0,80.0,50.0,78.0,84.0,82.0,83.0
778,-2.3530760362847385,-1.661002670054147,M. Reus,Borussia Dortmund,3,MID,84.0,76.0,44.0,86.0,85.0,85.0,86.0
779,-0.9226344138705638,-0.10379068495668428,Adilson Edrada,Santos,3,MID,73.0,76.0,56.0,61.0,66.0,87.0,75.0
780,-1.3561784589604842,-0.18101471994051194,N. Sansone,Bologna,3,MID,72.0,74.0,63.0,72.0,70.0,79.0,81.0
781,-0.35067073890064904,0.13500203300685606,R. Falk,F.C. København,3,MID,64.0,57.0,58.0,67.0,57.0,80.0,80.0
782,-0.8846002766694115,-0.6921925599481481,P. Mantalos,AEK Athens,3,MID,69.0,62.0,51.0,74.0,71.0,78.0,79.0
783,-1.829985788065387,0.4784713191934364,T. Müller,FC Bayern München,3,MID,88.0,70.0,81.0,78.0,59.0,77.0,84.0
784,-3.018399998611909,-0.9455657233101731,P. Dybala,Juventus,3,MID,85.0,84.0,59.0,84.0,88.0,90.0,93.0
785,-1.3952031563184613,-0.9836114889142503,J. Sancho,Manchester United,3,MID,83.0,62.0,38.0,73.0,65.0,92.0,90.0
786,-0.18748122546492527,-0.2924831947783231,Daniel Podence,Wolverhampton Wanderers,3,MID,67.0,63.0,42.0,66.0,42.0,86.0,82.0
787,-1.2243670853502848,-1.052378169934345,L. Zelarayán,Columbus Crew,3,MID,70.0,67.0,50.0,75.0,85.0,78.0,76.0
788,-1.4924196847550555,-1.3504286600755917,O. Tannane,Vitesse,3,MID,74.0,75.0,45.0,80.0,76.0,80.0,78.0
789,-1.3347141417293036,0.36384923697390076,V. Guzmán,Pachuca,3,MID,73.0,70.0,79.0,75.0,67.0,75.0,76.0
790,-2.4370652663348507,0.016804734247846086,B. Petković,Dinamo Zagreb,3,MID,72.0,86.0,78.0,82.0,76.0,83.0,85.0
791,-0.43154954341849305,0.18118392383399626,W. Hughes,Crystal Palace,3,MID,68.0,66.0,58.0,60.0,62.0,78.0,79.0
792,-2.2864410929945858,-1.4356022061064941,E. Bardhi,Levante Unión Deportiva,3,MID,78.0,78.0,52.0,85.0,91.0,82.0,81.0
793,-0.2757378934235064,-0.7682131240636403,M. Edwards,Vitória de Guimarães,3,MID,65.0,58.0,37.0,67.0,60.0,84.0,81.0
794,0.27477530864793875,-0.2654826824470877,Melendo,RCD Espanyol de Barcelona,3,MID,65.0,50.0,45.0,70.0,40.0,78.0,78.0
795,-1.1236344713291753,-0.8513063383802919,Laure Santeiro,Fluminense,3,MID,72.0,74.0,44.0,67.0,75.0,82.0,82.0
796,-0.9333404961316846,-0.5650638701647814,T. Bongonda,KRC Genk,3,MID,71.0,62.0,49.0,69.0,72.0,83.0,82.0
